URL de la canción,Título de la canción,Título del álbum,Nombres del artista
https://music.youtube.com/watch?v=wdlOMuZccB8,Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - Herein! Herein! Hast Du...,,
https://music.youtube.com/watch?v=DhpSxKrvdCU,"Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - O Tag der Trauer, Tag...",,
https://music.youtube.com/watch?v=dLB0sxv72x8,"Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Der Schmerz ist aus, die Bande...",,
https://music.youtube.com/watch?v=254DoEV3tGM,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Die Lüfte schauern kühl,,
https://music.youtube.com/watch?v=E8_ipXkGEf0,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Es beruhigt sich das Toben,,
https://music.youtube.com/watch?v=gShgDXCZvrI,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Hier wohnt sie unterm Hüttendach,,
https://music.youtube.com/watch?v=Lx9JfXHDj1w,Liszt: Die Legende von der Heiligen Elisabeth / 6. Feierliche Bestattung der Elisabeth - So...,,
https://music.youtube.com/watch?v=ZfCJx_SjSW0,"Liszt: Die Loreley, S.273",,
https://music.youtube.com/watch?v=Zz5KAJL_JrU,"Liszt: Die Loreley, S.273 - Ich weiss nicht, was soll's bedeuten",,
https://music.youtube.com/watch?v=p1QBr66xlRE,"Liszt: Die Post, S.561 No. 4 (after Schubert, D.911)",,
https://music.youtube.com/watch?v=X2rVmDEmPo8,Liszt: Die stille Wasserrose S.321,,
https://music.youtube.com/watch?v=m_MdBR5JGQM,Liszt: Die Vätergruft S. 281,,
https://music.youtube.com/watch?v=zQPMRgfjGdg,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 1. Der Fischerknabe",,
https://music.youtube.com/watch?v=jjaUElCp78k,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 2. Der Hirt",,
https://music.youtube.com/watch?v=U_YFl6_H-HM,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 3. Der Alpenjäger",,
https://music.youtube.com/watch?v=H7UvcAaczRY,Liszt: Du bist wie eine Blume (Heine),,
https://music.youtube.com/watch?v=FaUzMyBzI_w,"Liszt: Du bist wie eine Blume, S.287",,
https://music.youtube.com/watch?v=yA_4GiEog58,Liszt: Ein Fichtenbaum steht einsam S. 309,,
https://music.youtube.com/watch?v=Wy4AV8YyTiI,"Liszt: Ein Fichtenbaum steht einsam, S.309",,
https://music.youtube.com/watch?v=mc5YOe4xSB8,"Liszt: Einst, S.332",,
https://music.youtube.com/watch?v=c577_6Iq6a0,"Liszt: Enfant, si j'étais roi S.283",,
https://music.youtube.com/watch?v=d9Xo8y5Tguw,"Liszt: Enfant, si j'étais roi, S.283",,
https://music.youtube.com/watch?v=FDuwQ62e2Jk,"Liszt: Erlkönig, S. 558 (after Schubert, D. 328)",,
https://music.youtube.com/watch?v=9G8wpIPzl7A,"Liszt: Es muss ein Wunderbares sein, S.314",,
https://music.youtube.com/watch?v=AlMTYr15rvo,Liszt: Es rauschen die Winde S.294,,
https://music.youtube.com/watch?v=eGHHoIFB6kQ,"Liszt: Es war ein König in Thule, S. 278",,
https://music.youtube.com/watch?v=AP4RfvRFHwA,"Liszt: Es war ein König in Thule, S.278",,
https://music.youtube.com/watch?v=84GJo5Vi7DU,"Liszt: Evocation to the Sixtine Chapel, S.658",,
https://music.youtube.com/watch?v=i2hWZvboVDs,"Liszt: Fantasia on Hungarian Folk Tunes, S. 123",,
https://music.youtube.com/watch?v=ZlmvfsWv2sI,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 1. Moderato",,
https://music.youtube.com/watch?v=ilQfosDlFXk,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 2. Adagio",,
https://music.youtube.com/watch?v=t6qhUnSoz2g,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 3. Fuga",,
https://music.youtube.com/watch?v=_D2BOho8yoE,"Liszt: Festklänge, symphonic poem No. 7, S.101",,
https://music.youtube.com/watch?v=ZUsr8_WQ2l0,"Liszt: Freudvoll und leidvoll, S. 280 (ca. 1848) 2. Vertonung",,
https://music.youtube.com/watch?v=ep3tmzT-VVU,"Liszt: Freudvoll und leidvoll, S. 280 (ca. 1860) 2. Fassung der 1. Vertonung",,
https://music.youtube.com/watch?v=zsG-_TOnYto,"Liszt: Freudvoll und Leidvoll, S.280",,
https://music.youtube.com/watch?v=DHOF1fm5ZXc,Liszt: Funérailles,,
https://music.youtube.com/watch?v=BdozX0Y1RkU,Liszt: Gastibelza S.286,,
https://music.youtube.com/watch?v=pL3fXei47eo,Liszt: Gestorben war ich S.308,,
https://music.youtube.com/watch?v=6wYdv2_7ixs,"Liszt: Hamlet, Symphonic Poem No. 10, S.104",,
https://music.youtube.com/watch?v=j_yNqSR1E1w,"Liszt: Héroïde funèbre, symphonic poem No. 8, S.102",,
https://music.youtube.com/watch?v=eus6YtgudKk,Liszt: Hohe Liebe (Uhland),,
https://music.youtube.com/watch?v=f5se4KnmktI,"Liszt: Hohe Liebe, S.307",,
https://music.youtube.com/watch?v=28id84fdcS4,"Liszt: Hungaria, symphonic poem No. 9 S. 103",,
https://music.youtube.com/watch?v=ibClfdx293Y,"Liszt: Hungarian Coronation Mass, S.11 - 1. Kyrie",,
https://music.youtube.com/watch?v=dZkUkNq-eRU,"Liszt: Hungarian Coronation Mass, S.11 - 2. Gloria",,
https://music.youtube.com/watch?v=6jdl7OAdZjw,"Liszt: Hungarian Coronation Mass, S.11 - 3. Graduale (Psalm 116)",,
https://music.youtube.com/watch?v=FYNXFgsm99E,"Liszt: Hungarian Coronation Mass, S.11 - 4. Credo",,
https://music.youtube.com/watch?v=FCSgGiGxuTU,"Liszt: Hungarian Coronation Mass, S.11 - 5. Offertorium",,
https://music.youtube.com/watch?v=tvuQ94h-HMM,"Liszt: Hungarian Coronation Mass, S.11 - 6. Sanctus",,
https://music.youtube.com/watch?v=Ngj-z8AuEQE,"Liszt: Hungarian Coronation Mass, S.11 - 7. Benedictus",,
https://music.youtube.com/watch?v=nTtTZKUfcoo,"Liszt: Hungarian Coronation Mass, S.11 - 8. Agnus Dei",,
https://music.youtube.com/watch?v=wKFXMnjQI8k,"Liszt: Hungarian Rhapsody No. 1 in C Sharp Minor, S. 244",,
https://music.youtube.com/watch?v=lDiWKaOe0UM,"Liszt: Hungarian Rhapsody No. 1 in F minor, S.359 No. 1 (Corresponds with piano versionNo. 14...",,
https://music.youtube.com/watch?v=LxK-7Vi40Fw,"Liszt: Hungarian Rhapsody No. 10 in E, S. 244 ""Preludio""",,
https://music.youtube.com/watch?v=XDDa2o2rweI,"Liszt: Hungarian Rhapsody No. 11 in A Minor, S. 244",,
https://music.youtube.com/watch?v=WgNxkxxENSg,"Liszt: Hungarian Rhapsody No. 12 in C Sharp Minor, S. 244",,
https://music.youtube.com/watch?v=Co4V9X7R8i4,"Liszt: Hungarian Rhapsody No. 13 in A Minor, S. 244",,
https://music.youtube.com/watch?v=TL0wM9mAUQc,"Liszt: Hungarian Rhapsody No. 14 in F Minor, S. 244",,
https://music.youtube.com/watch?v=rCol4y-mEaU,"Liszt: Hungarian Rhapsody No. 15 in A Minor, S. 244 (Rákóczy March)",,
https://music.youtube.com/watch?v=cYBfwO3slhg,"Liszt: Hungarian Rhapsody No. 16 in A Minor, S. 244",,
https://music.youtube.com/watch?v=72v1Aw0dN_g,"Liszt: Hungarian Rhapsody No. 17 in D Minor, S. 244",,
https://music.youtube.com/watch?v=1_QaIOtyUio,"Liszt: Hungarian Rhapsody No. 18 in F Sharp Minor, S. 244",,
https://music.youtube.com/watch?v=BDDcJGqDftc,"Liszt: Hungarian Rhapsody No. 19 in D Minor, S. 244",,
https://music.youtube.com/watch?v=VcUX7LxoSDI,"Liszt: Hungarian Rhapsody No. 2 in C Sharp Minor, S. 244",,
https://music.youtube.com/watch?v=7TDy3fTZnnI,"Liszt: Hungarian Rhapsody No. 2 in D minor, S.359 No. 2 (Corresponds with piano versionNo. 2 in...",,
https://music.youtube.com/watch?v=PNT2ac-iN7k,"Liszt: Hungarian Rhapsody No. 3 in B Flat, S. 244",,
https://music.youtube.com/watch?v=RRNnjjDuJ8w,"Liszt: Hungarian Rhapsody No. 3 in D, S.359 No. 3 (Corresponds with piano versionNo. 6 in D...",,
https://music.youtube.com/watch?v=cp19fsWsm0Y,"Liszt: Hungarian Rhapsody No. 4 in D minor, S.359 No. 4 (Corresponds piano versionNo. 12 in C...",,
https://music.youtube.com/watch?v=jJ-QH7OoIHM,"Liszt: Hungarian Rhapsody No. 4 in E Flat, S. 244",,
https://music.youtube.com/watch?v=h6eVG5XQA3c,"Liszt: Hungarian Rhapsody No. 5 in E Minor, S. 244 Heroïde-Elégiaque",,
https://music.youtube.com/watch?v=j01ag_GzZJ0,"Liszt: Hungarian Rhapsody No. 5 in E minor, S.359 No. 5 (Corresponds with piano versionNo. 5 in...",,
https://music.youtube.com/watch?v=vhEwYeDWuH8,"Liszt: Hungarian Rhapsody No. 6 in D Flat, S. 244",,
https://music.youtube.com/watch?v=ew2bXYQ2q6s,"Liszt: Hungarian Rhapsody No. 6 in D, S.359 No. 6 (Corresponds with piano versionNo. 9 in E...",,
https://music.youtube.com/watch?v=c9YJKW_0JBE,"Liszt: Hungarian Rhapsody No. 7 in D Minor, S. 244",,
https://music.youtube.com/watch?v=5a0cqDHSU9E,"Liszt: Hungarian Rhapsody No. 8 in F Sharp Minor, S. 244",,
https://music.youtube.com/watch?v=RXaviRgJw10,"Liszt: Hungarian Rhapsody No. 9 in E Flat, S. 244 ""Pesther Carneval""",,
https://music.youtube.com/watch?v=-VObzmwK34A,"Liszt: Hunnenschlacht, symphonic poem No. 11, S.105",,
https://music.youtube.com/watch?v=-YGSKB5EkUM,"Liszt: Ich liebe dich, S. 315 (1857)",,
https://music.youtube.com/watch?v=uRWG0QiGpGc,Liszt: Ich möchte hingehn (Herwegh),,
https://music.youtube.com/watch?v=5zXo8CEV7rk,"Liszt: Ich möchte hingehn, S.296",,
https://music.youtube.com/watch?v=D7UzZOa_Khc,Liszt: Ihr Auge S.310,,
https://music.youtube.com/watch?v=7Jp4aCyknBs,"Liszt: Im Rhein, im schönen Strome, S. 272",,
https://music.youtube.com/watch?v=U0CISZe9lMc,"Liszt: Im Rhein, im schönen Strome, S.272",,
https://music.youtube.com/watch?v=mkskmp4C6es,Liszt: In Liebeslust S.318,,
https://music.youtube.com/watch?v=99TbhJvgte8,"Liszt: Jeanne d'Arc au Bûcher, S. 293 (1874) - Mon Dieu! j'etais une bergère",,
https://music.youtube.com/watch?v=EQ6TYnoeGLY,"Liszt: Jugendglueck, S. 323 - O suesser Zauber im Jugendmut",,
https://music.youtube.com/watch?v=OGWW-anKCqI,"Liszt: Kling leise, mein Lied S.301",,
https://music.youtube.com/watch?v=NFBZoBddLpc,"Liszt: La Lugubre Gondola, S.200 no.2",,
https://music.youtube.com/watch?v=Je3rfz7r2Wc,"Liszt: La Notte, S.602",,
https://music.youtube.com/watch?v=1gQAHUlln7k,"Liszt: La perla, S. 326 (1872) - Sono del mare bianca la figlia",,
https://music.youtube.com/watch?v=HWbOk_1Jl4w,Liszt: La Tombe et la Rose S.285,,
https://music.youtube.com/watch?v=79tS-kRo-lM,Liszt: Lasst mich ruhen (Fallersleben),,
https://music.youtube.com/watch?v=E0XUpyrix3Y,"Liszt: Lasst mich ruhen, S.317",,
https://music.youtube.com/watch?v=iEtJRnmoD0w,Liszt: Le Vieux Vagabond S.304,,
https://music.youtube.com/watch?v=eiiKexuKUMo,"Liszt: Lebe Wohl!, S.563, No. 1 (after Schubert, D.578)",,
https://music.youtube.com/watch?v=TvAod9KxsFM,"Liszt: Legende S. 175 - St. Francis of Assisi preaching to the birds, S. 175 No. 1 (Allegretto)",,
https://music.youtube.com/watch?v=OuKsbtES83I,"Liszt: Legende S. 175 - St. Francis of Paola walking on the water, S. 175 No.2 (Andante)",,
https://music.youtube.com/watch?v=CsZwUargZM4,Liszt: Légendes de Saint Francois - Francesco d'Assisi,,
https://music.youtube.com/watch?v=dLGFCc_9Gp4,Liszt: Légendes de Saint Francois - Francesco di Paolo,,
https://music.youtube.com/watch?v=wp-TwkViUUE,"Liszt: Les préludes, S. 97",,
https://music.youtube.com/watch?v=ZE2Fmdx9pUQ,"Liszt: Liebesträume, S. 541 - No. 1 in A-Flat Major ""Hohe Liebe""",,
https://music.youtube.com/watch?v=aVKxdmdqDuw,"Liszt: Liebesträume, S. 541 - No. 2 in E-Flat Major ""Seliger Tod""",,
https://music.youtube.com/watch?v=4RrSZVrsmzc,"Liszt: Liebesträume, S. 541 - No. 3, Oh Lieb, so lang du lieben kannst",,
https://music.youtube.com/watch?v=-WU5M8u-P0Q,"Liszt: Lob der Tränen, S.557 (after Schubert, D.711)",,
https://music.youtube.com/watch?v=4HLpZJdK_zw,"Liszt: Malédiction, S121",,
https://music.youtube.com/watch?v=YqIHxV0p4qs,"Liszt: Mazeppa, Symphonic Poem No. 6, S. 100",,
https://music.youtube.com/watch?v=hm2gwtCi0rA,"Liszt: Mignons Lied - Kennst du das Land, S.275",,
https://music.youtube.com/watch?v=femdOiCiXeU,"Liszt: Mignons Lied, S. 275 (ca. 1856) - Kennst du das Land",,
https://music.youtube.com/watch?v=GXIb62zt2GI,Liszt: Missa Choralis (S.10) - Agnus Dei,,
https://music.youtube.com/watch?v=kOlNi_rcnSc,Liszt: Missa Choralis (S.10) - Benedictus,,
https://music.youtube.com/watch?v=PO_00zYE3Fs,Liszt: Missa Choralis (S.10) - Credo,,
https://music.youtube.com/watch?v=BAO8-b_0v2M,Liszt: Missa Choralis (S.10) - Gloria,,
https://music.youtube.com/watch?v=RFi43OLyVq0,Liszt: Missa Choralis (S.10) - Kyrie,,
https://music.youtube.com/watch?v=8vQO6GfGqV8,Liszt: Missa Choralis (S.10) - Sanctus,,
https://music.youtube.com/watch?v=kW9eWBhbNW8,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 1. Kyrie,,
https://music.youtube.com/watch?v=QYmxJunqSyU,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 2. Gloria,,
https://music.youtube.com/watch?v=HmVhIwa8GKs,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 3. Credo,,
https://music.youtube.com/watch?v=NFRdWfyW5Cc,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 4. Sanctus,,
https://music.youtube.com/watch?v=HZd0E0FOJwc,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 5. Benedictus,,
https://music.youtube.com/watch?v=s8LezU9UzcI,Liszt: Missa solemnis zur Einweihung der Basilika in Gran - 6. Agnus Dei,,
https://music.youtube.com/watch?v=pRU9AcZbeOo,"Liszt: Morgens steh' ich auf und frage, S. 290",,
https://music.youtube.com/watch?v=FbAgoBZmPl0,"Liszt: Nuages gris, S.199",,
https://music.youtube.com/watch?v=6h0_3vcOqB8,"Liszt: O lieb, so lang du lieben kannst, S. 298",,
https://music.youtube.com/watch?v=b7yB3pQamZM,"Liszt: O lieb, so lang du lieben kannst, S.298",,
https://music.youtube.com/watch?v=jkoVUqwuv8s,"Liszt: O lieb, so lang du lieben kannst, S.298",,
https://music.youtube.com/watch?v=ogGsn6Ca0R4,"Liszt: Oh, quand je dors, S.282",,
https://music.youtube.com/watch?v=Bz4S5dnB0lE,"Liszt: Orpheus, symphonic poem No. 4, S.98",,
https://music.youtube.com/watch?v=dceQg1gKaj4,"Liszt: Orpheus, symphonic poem No. 4, S.98",,
https://music.youtube.com/watch?v=r2gL84elCDg,"Liszt: Piano Concerto No. 1 in E Flat Major, S. 124 - I. Allegro maestoso",,
https://music.youtube.com/watch?v=AsCEglJtNqE,"Liszt: Piano Concerto No. 1 in E Flat Major, S. 124 - II. Quasi adagio - Allegretto vivace -...",,
https://music.youtube.com/watch?v=wjmbpWFpMIo,"Liszt: Piano Concerto No. 1 in E Flat Major, S. 124 - III. Allegro marziale animato",,
https://music.youtube.com/watch?v=CvnaTnOxPl4,"Liszt: Piano Concerto No. 2 in A Major, S. 125 - I. Adagio sostenuto assai - Allegro agitato assai",,
https://music.youtube.com/watch?v=qh8KUAzVwQM,"Liszt: Piano Concerto No. 2 in A Major, S. 125 - II. Allegro moderato - Allegro deciso",,
https://music.youtube.com/watch?v=eo7XXBeplcY,"Liszt: Piano Concerto No. 2 in A Major, S. 125 - III. Marziale un poco meno allegro",,
https://music.youtube.com/watch?v=qLlo31phUeo,"Liszt: Piano Concerto No. 2 in A Major, S. 125 - IV. Allegro animato - Stretto (molto accelerando)",,
https://music.youtube.com/watch?v=Fa2ldpLwHqo,"Liszt: Piano Sonata in B minor, S.178",,
https://music.youtube.com/watch?v=WPxQEmLJ5ks,"Liszt: Prelude and Fugue on the Name B-A-C-H, S.260",,
https://music.youtube.com/watch?v=DtpiefHMocw,"Liszt: Prelude and Fugue on the Name B-A-C-H, S.260 (1855 Version)",,
https://music.youtube.com/watch?v=4kXakt8ucYA,"Liszt: Prometheus, symphonic poem No. 5, S.99",,
https://music.youtube.com/watch?v=VOBHUTsj8Tw,"Liszt: Prometheus, symphonic poem No. 5, S.99",,
https://music.youtube.com/watch?v=9fgH1CBp1mY,"Liszt: Réminiscences de Don Juan, S. 418",,
https://music.youtube.com/watch?v=e_xeyCwbW_U,"Liszt: Rhapsodie espagnole, S. 254",,
https://music.youtube.com/watch?v=OfmyW9Wdv-g,Liszt: S'il est un charmant gazon S 284,,
https://music.youtube.com/watch?v=qkmRp4O46WQ,"Liszt: S'il est un charmant gazon, S.284",,
https://music.youtube.com/watch?v=_uSd2hqkL_E,"Liszt: Scenes from Lenau's ""Faust"" - 2. The Dance in the Village Inn (1st Mephisto Waltz)",,
https://music.youtube.com/watch?v=DBsW8nPNctc,"Liszt: Schwebe, schwebe, blaues Auge S.305",,
https://music.youtube.com/watch?v=IplQux2X-uk,"Liszt: Ständchen (""Horch, horch! die Lerch"") , S.558 No. 9 (after Schubert, D.889)",,
https://music.youtube.com/watch?v=hqbBUVs4To8,"Liszt: Tasso, Lamento e trionfo, symphonic poem No. 2, S.96 (after Byron)",,
https://music.youtube.com/watch?v=G2nIDKY6zJY,"Liszt: Totentanz, S. 525",,
https://music.youtube.com/watch?v=xwxs6gShl3o,"Liszt: Totentanz, S.126. Paraphrase on ""Dies Irae""",,
https://music.youtube.com/watch?v=bW0Ry63p9NE,"Liszt: Tre Sonetti di Petrarca, S. 270 - 1. Pace non trovo",,
https://music.youtube.com/watch?v=El9P-hxA3vY,"Liszt: Tre Sonetti di Petrarca, S. 270 - 2. Benedetto sia 'l giorno",,
https://music.youtube.com/watch?v=Gvk6GXNAn3U,"Liszt: Tre Sonetti di Petrarca, S. 270 - 3. I' vidi in terra",,
https://music.youtube.com/watch?v=NjEH4VLfNzo,"Liszt: Tre Sonetti di Petrarca, S. 270 - 3. I' vidi in terra",,
https://music.youtube.com/watch?v=uUKa0gULIC0,Liszt: Über allen Gipfeln ist Ruh S.306,,
https://music.youtube.com/watch?v=FcSyyNyyeFk,"Liszt: Über allen Gipfeln, S.306",,
https://music.youtube.com/watch?v=QBtAeSp8d6o,"Liszt: Und wir dachten der Toten, S.338",,
https://music.youtube.com/watch?v=CIYoqG8Dfo0,"Liszt: Venezia e Napoli, S. 162: Supplément aux Années de pèlerinage II - I. Gondoliera",,
https://music.youtube.com/watch?v=vRmE92aNX8A,"Liszt: Venezia e Napoli, S. 162: Supplément aux Années de pèlerinage II - II. Canzone",,
https://music.youtube.com/watch?v=U_HFe_-vwmc,"Liszt: Venezia e Napoli, S. 162: Supplément aux Années de pèlerinage II - III. Tarantella",,
https://music.youtube.com/watch?v=B7OYrWOw3Kc,"Liszt: Vergiftet sind meine Lieder, S.289",,
https://music.youtube.com/watch?v=VozLYcyzBiQ,"Liszt: Via Crucis - Andante Maestoso ""Vexilla Regis prodeunt""",,
https://music.youtube.com/watch?v=EXQwAKWuRE0,Liszt: Via Crucis - Station I: Jesus wird zum Tode verdammt,,
https://music.youtube.com/watch?v=RSEqISUGaWA,Liszt: Via Crucis - Station II: Jesus trägt sein Kreuz,,
https://music.youtube.com/watch?v=1LHg4_UYDaQ,Liszt: Via Crucis - Station III: Jesus fällt zum ersten Mal,,
https://music.youtube.com/watch?v=S-KKSLAEZ48,Liszt: Via Crucis - Station IV: Jesus begegnet seiner Heiligen Mutter,,
https://music.youtube.com/watch?v=I6zsfkNiHkI,Liszt: Via Crucis - Station IX: Jesus fällt zum dritten Mal,,
https://music.youtube.com/watch?v=bdVrfkaMfwI,Liszt: Via Crucis - Station V: Simon von Kyrene hilft Jesus das Kreuz zu tragen,,
https://music.youtube.com/watch?v=V-W3bP1fp4c,Liszt: Via Crucis - Station VI: Sancta Veronica,,
https://music.youtube.com/watch?v=3slQIaKR-uQ,Liszt: Via Crucis - Station VII: Jesus fällt zum zweiten Mal,,
https://music.youtube.com/watch?v=Mkl8F4b69AU,Liszt: Via Crucis - Station VIII: Die Frauen von Jerusalem,,
https://music.youtube.com/watch?v=CXnMnn5rECs,Liszt: Via Crucis - Station X: Jesus wird entkleidet,,
https://music.youtube.com/watch?v=9Zv925Xf9bY,Liszt: Via Crucis - Station XI: Jesus wird ans Kreuz geschlagen,,
https://music.youtube.com/watch?v=6V-6_AngMvI,Liszt: Via Crucis - Station XII: Jesus stirbt am Kreuze,,
https://music.youtube.com/watch?v=tYsNyGtI6tw,Liszt: Via Crucis - Station XIII: Jesus wird vom Kreuz genommen,,
https://music.youtube.com/watch?v=f1GS0V4TrOk,Liszt: Via Crucis - Station XIV: Jesus wird ins Grab gelegt,,
https://music.youtube.com/watch?v=4xWGIFl-Mq8,"Liszt: Von der Wiege bis zum Grabe, symphonic poem No. 13, S.107",,
https://music.youtube.com/watch?v=dNVg3zs8T34,"Liszt: Was Liebe sei, S.288",,
https://music.youtube.com/watch?v=RyjTQaGYeHc,"Liszt: Weinen, Klagen, Sorgen, Zagen - Variations on Bach's Cantata, S.179",,
https://music.youtube.com/watch?v=-39XgZ6crFY,Liszt: Wer nie sein Brot mit Tränen aß S.297,,
https://music.youtube.com/watch?v=yUmXyiCGCsM,Liszt: Wie singt die Lerche schön S.312,,
https://music.youtube.com/watch?v=yu9QDTeZ1rI,Liszt: Wieder möcht' ich dir begegnen (Cornelius),,
https://music.youtube.com/watch?v=ADg-eh3iksw,"Liszt: Wieder möcht' ich dir begegnen, S.322",,
https://music.youtube.com/watch?v=HBI4D262nO4,"Liszt: Wo weilt er?, S. 295 (ca. 1845)",,
https://music.youtube.com/watch?v=BELsrHxFffc,"Liszt: Wohin?, S.565, No. 5 (after Schubert, D.795)",,
https://music.youtube.com/watch?v=Uc5JwRgvzQI,Little Melonae,,
https://music.youtube.com/watch?v=PSPu0ca5IOw,Little Old Lady,,
https://music.youtube.com/watch?v=bfv_XR3PG8Y,"Livin' In The Sunlight, Lovin' In The Moonlight",,
https://music.youtube.com/watch?v=40_kUYaP4HE,Living Dangerously (feat. Bounty Killer),,
https://music.youtube.com/watch?v=xsQyCTSEOUw,Liza (All The Clouds'll Roll Away),,
https://music.youtube.com/watch?v=-39UDIStwOE,Llego con Tres Heridas,,
https://music.youtube.com/watch?v=wIbjy-gtn_E,Lo Decembre Congelat (Remastered),,
https://music.youtube.com/watch?v=c2NTe8AY3Q8,Lonely Woman,,
https://music.youtube.com/watch?v=Ou6lwwQRK24,Long Lost Lover,,
https://music.youtube.com/watch?v=2xw1mgItGWE,Longa Farahfaza,,
https://music.youtube.com/watch?v=CYFFyjmNiPk,Looking For A Boy,,
https://music.youtube.com/watch?v=Rxj2IRl5mFk,Lorelei,,
https://music.youtube.com/watch?v=T-PXYV7ZEN0,Lorelei (Alternate Take),,
https://music.youtube.com/watch?v=sjyJYxWRLdk,Los Curros del Manglar,,
https://music.youtube.com/watch?v=wwthQ47cCC8,Los Ejes de Mi Carreta,,
https://music.youtube.com/watch?v=11S5QPjx3uU,Lost Mi Love,,
https://music.youtube.com/watch?v=z-8pT2HGI8Q,Love And Kisses,,
https://music.youtube.com/watch?v=HAJWwkXNLTQ,Love In Time,,
https://music.youtube.com/watch?v=EBvsHx_lBeE,Love Is Here To Stay,,
https://music.youtube.com/watch?v=8I5QDUokN34,Love Is Here To Stay (Partial Alternate Take),,
https://music.youtube.com/watch?v=L6NwR_6rMLw,Love Is Not a Game,,
https://music.youtube.com/watch?v=jtIwW-2aoKY,Love Is Sweeping The Country,,
https://music.youtube.com/watch?v=m0pzqp2qfW0,Love Is the Sweetest Thing,,
https://music.youtube.com/watch?v=PFPnPRwlM9c,Love Locked out,,
https://music.youtube.com/watch?v=1CyW6aXcg-U,Love Still Flows,,
https://music.youtube.com/watch?v=92G3i5ti5EI,Love Walked In,,
https://music.youtube.com/watch?v=5m3q7M5zFwM,Love Will Keep Us Together,,
https://music.youtube.com/watch?v=kU-8Ixbltxs,"Love, You're Just A Laugh",,
https://music.youtube.com/watch?v=bG7nFBmr1_E,Lovely to Look At,,
https://music.youtube.com/watch?v=2F27X7yXeTY,Lsd,,
https://music.youtube.com/watch?v=n6RyT4SD134,Lucia,,
https://music.youtube.com/watch?v=yKpRlD6v7NU,Lucky Star (feat. Ron Carroll),,
https://music.youtube.com/watch?v=_I5tl50xWxY,Tchaikovsky - Lullaby: Lullaby,,
https://music.youtube.com/watch?v=JJWQWG_rTyo,Lullaby of Broadway,,
https://music.youtube.com/watch?v=Gjt3r7xOnKw,Ma quale idea,,
https://music.youtube.com/watch?v=_sbIotUVdzg,Mademoiselle in New Rochelle,,
https://music.youtube.com/watch?v=ciDDxMfl9rU,"Paganini: Maestosa Sonata sentimentale, MS. 51",,
https://music.youtube.com/watch?v=sMHDkE9N9x0,Magyar rapszódiák - Rhapsodies hongroises - 12. cisz-moll - No 12 in C Sharp minor,,
https://music.youtube.com/watch?v=uWg1lI-A4OM,Malagueña (Remastered),,
https://music.youtube.com/watch?v=sWwOp1CzHdo,MAMBO JAMBO,,
https://music.youtube.com/watch?v=iGi4vKrVKUU,Mambo No. 6,,
https://music.youtube.com/watch?v=0JHptCgNRgc,Mamí Me Gustó,,
https://music.youtube.com/watch?v=wjQG26vCwKQ,Man,,
https://music.youtube.com/watch?v=hkm4LXwGU3c,Manda conmigo papé',,
https://music.youtube.com/watch?v=vveicOOx9FA,Marginación,,
https://music.youtube.com/watch?v=z5sHGCWolSg,María La O (Remastered),,
https://music.youtube.com/watch?v=BY-ViwWWZpM,Marieta,,
https://music.youtube.com/watch?v=ylbfya5dtsY,"Marinarella. Overture, Op.215",,
https://music.youtube.com/watch?v=FnaLulg1L4k,Maybe,,
https://music.youtube.com/watch?v=zdwZIZOibR4,Mbale (Face To Face With The Truth),,
https://music.youtube.com/watch?v=-203Pw8z_jA,McBride: Mexican Rhapsody,,
https://music.youtube.com/watch?v=7yShhx0WiDI,McPherson Is Rehearsin' (To Swing),,
https://music.youtube.com/watch?v=isC0Mj1zCW0,Meadow Serenade,,
https://music.youtube.com/watch?v=1YPRrSkiBvc,Medios de Comunicación,,
https://music.youtube.com/watch?v=cZ74Tx_5MtE,Mediterraneo,,
https://music.youtube.com/watch?v=Ehc2RqYPSFI,Medium Dance,,
https://music.youtube.com/watch?v=iaSzG8WR6nI,"Meeresstille und gluckliche Fahrt (Calm Sea and Prosperous Voyage) , Op. 27",,
https://music.youtube.com/watch?v=MhRi6GRDsg8,Megatron Man,,
https://music.youtube.com/watch?v=BM2XL1BHbOg,Mela,,
https://music.youtube.com/watch?v=heKOVR2l3Fo,Memories of a Glass Sanctuary,,
